Student_ID,Gender,Age,School_Type,District,Family_Income,Parent_Education_Level,Preferred_Program,Recommended_Program,Applied_Institution,Enrolled,Success_Level,Previous_Achievements,Extra_Curricular,Interest_Areas,Attendance,Study_Hours,O_Level_Mathematics,O_Level_English,O_Level_Malay_Language,O_Level_Islamic_Religious_Knowledge,O_Level_Chemistry,O_Level_Biology,O_Level_Physics,O_Level_Combined_Science,O_Level_Commerce,O_Level_Economics,O_Level_Computer_Science,O_Level_Additional_Maths,A_Level_Mathematics,A_Level_English,A_Level_Chemistry,A_Level_Biology,A_Level_Physics,A_Level_Commerce,A_Level_Economics,A_Level_Computer_Science,O_Level_Credits,A_Level_Credits,O_Level_Results,A_Level_Results
STU1871,Female,16,Private,Belait,9116,Postgraduate,IT,Education,Micronet International College,0,High,Science Fair,0,Science,90.72,17,C,A,B,U,B,U,E,D,U,A,A,D,,,,,,,,,6,0,5.86,8.14
STU1872,Male,16,International,Tutong,1739,Diploma,Engineering,Engineering,International Graduate Studies College,1,Medium,Sports,0,Technology,88.24,9,A,B,B,E,A,B,B,E,B,U,B,C,U,,D,,,,A,,9,1,8.84,2.21
STU1873,Female,17,Public,Belait,8243,Degree,IT,Education,Universiti Brunei Darussalam,0,High,Debate,1,Arts,85.28,13,B,D,B,A,E,C,U,D,C,D,E,A,,,,,,E,A,,6,1,2.28,3.17
STU1874,Male,19,Private,Tutong,4491,Degree,IT,Education,Universiti Brunei Darussalam,0,Medium,Debate,1,Humanities,90.45,11,B,B,E,C,D,B,B,D,U,B,D,A,,,,,,,,,7,0,3.84,4.53
STU1875,Male,19,Private,Brunei-Muara,9490,Diploma,Education,Education,Universiti Brunei Darussalam,0,High,Science Fair,1,Arts,92.97,8,B,U,E,U,B,U,B,A,B,U,U,U,,,,,,,C,,5,1,2.81,6.45
STU1876,Male,18,International,Temburong,3053,Diploma,IT,Education,International Graduate Studies College,1,Medium,Debate,1,Humanities,99.35,10,U,B,D,U,C,D,A,E,U,A,U,E,,,,,,,,,4,0,7.36,6.66
STU1877,Female,19,Private,Temburong,8188,Masters Degree,Health Sciences,IT,Politeknik Brunei,1,High,None,1,Humanities,84.43,14,B,C,A,D,B,U,B,E,B,U,B,U,,,,,C,,,U,7,1,4.46,8.57
STU1878,Male,17,Public,Tutong,2844,Masters Degree,Health Sciences,Health Sciences,Politeknik Brunei,1,Medium,Debate,0,Arts,96.08,16,U,A,U,D,D,B,E,E,E,D,E,A,,B,,D,,,,,3,1,5.14,7.7
STU1879,Female,18,Public,Belait,5112,Diploma,Engineering,Engineering,Micronet International College,1,Medium,None,0,Arts,96.87,15,D,B,B,U,D,D,B,D,U,D,U,C,,,E,U,,,E,,4,0,2.98,7.46
STU1880,Male,20,Public,Temburong,2351,Diploma,Education,Engineering,Politeknik Brunei,1,Medium,Sports,0,Science,94.61,11,B,U,A,U,B,A,D,D,B,C,A,D,,A,,,,,,,7,1,2.21,2.19
STU1881,Female,16,Public,Brunei-Muara,9218,Postgraduate,Engineering,Education,Micronet International College,1,Low,Debate,0,Technology,90.66,15,B,A,D,D,B,D,D,U,D,D,E,C,,,,,,,,,4,0,5.89,2.87
STU1882,Female,16,Private,Brunei-Muara,9151,Masters Degree,Engineering,Health Sciences,Universiti Brunei Darussalam,0,Low,None,0,Humanities,83.6,15,E,B,U,E,B,C,C,A,D,U,C,U,,,,,,,,,6,0,8.11,2.26
STU1883,Male,18,Private,Brunei-Muara,1366,Postgraduate,Business,IT,Micronet International College,1,Medium,Debate,0,Humanities,96.73,14,D,C,B,C,C,U,E,U,D,B,E,D,,,,,,,,,5,0,2.96,6.7
STU1884,Female,18,Public,Temburong,5198,Degree,Engineering,IT,Micronet International College,1,Medium,None,1,Arts,76.99,5,C,U,D,E,A,A,A,E,D,B,D,B,,,,,,,,,6,0,4.64,7.48
STU1885,Male,19,International,Tutong,6609,Postgraduate,Engineering,Education,Universiti Brunei Darussalam,0,Medium,Debate,0,Technology,99.37,13,A,E,U,A,A,E,U,E,C,U,E,B,,,,,,,,,5,0,3.58,8.4
STU1886,Male,19,Public,Tutong,9107,Postgraduate,Education,Business,Micronet International College,1,High,Arts,1,Humanities,93.2,9,U,A,B,A,B,B,A,A,D,A,A,C,,,,,,,,,10,0,7.32,8.2
STU1887,Female,16,Private,Brunei-Muara,2356,Postgraduate,Health Sciences,Education,International Graduate Studies College,0,Low,None,1,Business,99.38,16,A,U,D,A,A,C,C,U,U,U,D,E,,,,,,,,,5,0,6.56,8.2
STU1888,Female,16,Private,Belait,3419,Masters Degree,Education,Health Sciences,Politeknik Brunei,1,Low,Arts,1,Technology,81.19,13,U,C,B,D,U,D,D,D,A,A,A,U,,,,,E,,,,5,0,8.14,2.98
STU1889,Male,17,Public,Tutong,7776,Diploma,Business,Business,Politeknik Brunei,1,Low,Arts,1,Humanities,91.72,12,U,C,B,A,U,B,A,D,B,U,D,C,,,B,A,,,,,7,2,2.41,5.52
STU1890,Male,17,Private,Belait,3531,Postgraduate,Education,Business,Universiti Brunei Darussalam,1,Medium,None,1,Science,79.87,10,C,B,C,D,A,B,C,D,B,D,U,D,,,,,,,,,7,0,3.26,4.4
STU1891,Male,19,International,Tutong,2316,Postgraduate,Education,Engineering,Universiti Brunei Darussalam,0,High,Sports,1,Humanities,98.56,5,U,B,E,C,A,D,D,A,E,A,D,E,,,,,,,,,5,0,3.69,6.37
STU1892,Male,18,Public,Belait,6603,Masters Degree,IT,Education,Politeknik Brunei,0,Medium,Debate,0,Humanities,97.83,17,U,C,U,E,A,B,D,A,E,U,D,A,,,,,,,,,5,0,4.12,8.71
STU1893,Male,16,Private,Brunei-Muara,5522,Masters Degree,Business,Education,International Graduate Studies College,0,High,None,0,Technology,88.03,15,B,A,U,E,C,B,C,D,D,A,C,E,,,,,,,,,7,0,3.45,8.42
STU1894,Male,18,Public,Belait,7050,Degree,Health Sciences,Health Sciences,Universiti Brunei Darussalam,0,Low,Sports,1,Technology,92.79,9,A,A,D,A,B,U,C,C,U,E,A,U,,,,,,,,,7,0,7.44,6.71
STU1895,Female,17,Private,Temburong,4605,Postgraduate,IT,Education,Micronet International College,0,High,Sports,0,Arts,75.78,13,A,D,U,U,A,D,E,B,C,C,U,U,,,,,,,,,5,0,2.32,4.97
STU1896,Male,17,Private,Temburong,2148,Postgraduate,IT,Education,International Graduate Studies College,0,Medium,Arts,0,Technology,96.5,18,D,C,D,B,A,E,E,C,D,E,A,A,,,,,,,,,6,0,6.45,6.92
STU1897,Female,16,Public,Tutong,5920,Diploma,Business,Education,Politeknik Brunei,1,High,Science Fair,0,Humanities,98.2,9,E,A,D,B,B,C,C,E,C,E,A,D,,U,,A,,,E,,7,1,7.94,5.44
STU1898,Male,17,International,Belait,9835,Postgraduate,Education,Business,International Graduate Studies College,1,Low,Debate,1,Science,77.07,19,E,C,U,U,D,U,C,A,U,D,E,E,,,,,,,,,3,0,5.98,7.56
STU1899,Female,18,Public,Tutong,8087,Postgraduate,IT,Health Sciences,International Graduate Studies College,1,Medium,Debate,1,Humanities,80.65,8,C,A,U,U,A,D,C,E,C,A,A,D,,,,,,,,B,7,1,4.53,2.94
STU1900,Female,18,International,Brunei-Muara,1113,Postgraduate,IT,Engineering,Micronet International College,1,High,Debate,1,Business,90.73,18,B,U,A,A,B,E,B,B,E,A,A,B,,E,,,,,,,9,0,4.66,7.61
STU1901,Male,17,Public,Brunei-Muara,4067,Diploma,Health Sciences,Health Sciences,Universiti Brunei Darussalam,0,High,Science Fair,0,Business,98.91,9,U,D,C,D,B,C,B,C,E,D,E,E,,,,,,,,,5,0,7.95,7.12
STU1902,Female,16,International,Belait,5582,Masters Degree,Health Sciences,Engineering,Politeknik Brunei,0,Low,Science Fair,0,Humanities,82.84,16,C,E,C,C,E,E,D,E,C,B,A,D,,,D,A,,,D,,6,1,3.33,5.11
STU1903,Male,16,International,Brunei-Muara,7782,Diploma,Health Sciences,Business,International Graduate Studies College,1,Low,Sports,0,Arts,77.27,17,E,U,A,B,D,E,B,A,U,A,E,B,,,,,,,,,6,0,5.49,7.32
STU1904,Male,20,Private,Brunei-Muara,5892,Masters Degree,Engineering,Business,Micronet International College,1,Low,None,0,Science,76.61,17,C,D,A,E,B,D,U,B,U,U,D,A,,,,,,,,,5,0,5.07,2.72
STU1905,Male,20,Private,Brunei-Muara,2174,Masters Degree,Business,Health Sciences,Universiti Brunei Darussalam,0,High,Debate,0,Humanities,79,5,U,D,A,C,D,U,B,E,U,C,E,U,,,C,,U,,,,4,1,8.96,5.38
STU1906,Male,19,International,Brunei-Muara,1800,Degree,Education,Health Sciences,International Graduate Studies College,0,High,Science Fair,1,Arts,92.54,16,B,C,C,E,D,U,B,A,A,U,D,A,U,,,,,,,D,7,0,4.48,6.61
STU1907,Male,19,International,Temburong,8267,Masters Degree,Engineering,Business,Universiti Brunei Darussalam,0,Low,Sports,0,Science,91.63,11,D,A,U,E,A,A,B,B,C,U,A,E,,B,E,,,E,,,7,1,4.5,6.29
STU1908,Male,16,Public,Brunei-Muara,2495,Diploma,Health Sciences,Education,Micronet International College,0,Low,Debate,1,Business,91.69,9,U,U,E,B,C,U,C,C,A,E,E,U,,,,,,,B,,5,1,2.92,3.72
STU1909,Male,20,International,Belait,9954,Masters Degree,Education,Engineering,Politeknik Brunei,0,High,None,0,Arts,75.1,15,U,U,B,E,B,D,B,D,C,E,U,A,U,,,D,A,,,,5,1,4.98,7.59
STU1910,Male,16,International,Belait,8293,Postgraduate,IT,Business,Universiti Brunei Darussalam,0,Low,None,1,Humanities,80.98,6,E,C,E,C,D,U,A,D,C,B,B,U,,,,,,,,,6,0,8.65,5.13
STU1911,Female,20,International,Brunei-Muara,2023,Degree,Business,IT,Micronet International College,1,Medium,None,0,Arts,86.5,18,E,B,D,U,U,U,D,E,C,U,E,A,A,,,A,,,C,,3,3,3.97,6.91
STU1912,Male,18,Public,Belait,4184,Postgraduate,Health Sciences,Business,Micronet International College,1,Low,Science Fair,1,Business,78.14,18,U,C,U,U,U,A,C,A,E,B,B,U,,,,,,,U,,6,0,7.24,8.75
STU1913,Male,18,Public,Brunei-Muara,7795,Masters Degree,Business,Engineering,International Graduate Studies College,1,Low,None,1,Technology,90.61,16,A,U,U,E,B,A,A,B,D,C,B,U,,,,,,,,,7,0,3.11,8.87
STU1914,Female,20,Private,Tutong,5910,Degree,Education,Health Sciences,Micronet International College,1,Medium,Arts,0,Humanities,77.77,18,C,B,B,E,E,D,U,U,U,A,E,E,,B,,,,,,,4,1,4.02,4.85
STU1915,Male,19,Public,Brunei-Muara,2900,Degree,Engineering,IT,Universiti Brunei Darussalam,0,Medium,Debate,1,Technology,93.26,7,U,C,D,B,D,U,U,D,C,B,E,D,,,,,,,,,4,0,5.96,5.14
STU1916,Male,19,International,Tutong,1313,Degree,Engineering,Business,Politeknik Brunei,0,Low,Debate,0,Technology,98.93,19,A,E,B,U,C,D,U,C,D,U,C,C,,,,,C,,,E,6,1,4.3,4.27
STU1917,Female,19,Public,Brunei-Muara,3544,Masters Degree,Business,Engineering,Universiti Brunei Darussalam,1,High,None,0,Humanities,76.1,8,U,D,E,U,D,C,E,B,A,A,A,C,,,,,,,D,,6,0,2.35,4
STU1918,Female,18,International,Temburong,9981,Diploma,Engineering,Engineering,Universiti Brunei Darussalam,0,Low,Sports,1,Technology,92.27,6,B,E,C,E,E,E,D,B,C,C,U,D,,,,,,C,B,,5,2,7.05,2.01
STU1919,Female,18,Public,Brunei-Muara,4699,Postgraduate,IT,Engineering,Universiti Brunei Darussalam,1,Medium,Debate,0,Business,88.65,16,B,U,B,D,A,E,A,U,D,C,E,U,,,,,,,,,5,0,7.67,4.35
STU1920,Female,16,International,Tutong,3952,Masters Degree,Engineering,Health Sciences,Politeknik Brunei,0,Medium,Debate,1,Technology,99.32,7,E,U,E,B,B,D,D,B,B,C,U,U,,,,,,,,,5,0,3.88,7.51
STU1921,Female,19,International,Temburong,1608,Diploma,IT,Engineering,International Graduate Studies College,1,Medium,None,0,Business,91.98,19,C,C,D,U,U,E,E,D,D,U,B,C,,,B,C,,,D,,4,2,2.14,6.33
STU1922,Female,16,International,Belait,1539,Diploma,Education,Business,Politeknik Brunei,1,Low,Debate,1,Business,76.98,16,E,U,U,A,B,B,C,U,E,D,A,D,,,,,,,,,5,0,6.9,4.75
STU1923,Male,18,Private,Tutong,7535,Masters Degree,Business,Business,Micronet International College,0,High,Arts,1,Science,85,19,C,B,D,U,B,C,C,U,B,B,A,D,,,,,,,,,8,0,2.18,6.89
STU1924,Male,16,International,Brunei-Muara,2651,Masters Degree,Business,Business,Universiti Brunei Darussalam,0,Medium,Sports,0,Science,95.73,5,D,D,E,U,E,D,B,D,A,D,D,B,E,C,,,,,,A,3,2,6.12,7.19
STU1925,Male,19,Private,Belait,3815,Masters Degree,Health Sciences,IT,Micronet International College,1,High,Science Fair,1,Humanities,81.44,19,E,U,B,B,A,B,B,E,C,C,C,U,,,,,,,,,8,0,2.73,4.11
STU1926,Male,20,International,Temburong,1045,Diploma,Engineering,Engineering,Micronet International College,0,High,Arts,1,Science,90.75,9,B,A,C,E,A,E,U,A,E,A,D,A,,,,,,,,,7,0,3.32,6.57
STU1927,Female,16,Public,Tutong,7757,Degree,Engineering,Engineering,International Graduate Studies College,1,Low,Science Fair,0,Arts,94.06,19,E,E,U,U,E,C,D,C,B,B,U,E,,,,,,,,,4,0,7.57,2.99
STU1928,Female,18,Private,Belait,3988,Diploma,IT,Business,Micronet International College,0,High,Science Fair,0,Humanities,85.52,8,B,D,B,E,E,U,D,C,C,A,A,B,,,,,,,,,7,0,7.44,8.6
STU1929,Male,19,Public,Brunei-Muara,1317,Diploma,IT,IT,Micronet International College,1,Medium,Science Fair,1,Arts,81.87,6,U,U,U,E,U,D,C,U,A,A,U,U,,A,C,,,E,,,3,2,4.71,7.01
STU1930,Female,19,International,Brunei-Muara,3283,Masters Degree,IT,Education,International Graduate Studies College,0,High,Arts,1,Technology,92.77,14,C,C,D,E,A,A,A,A,E,E,U,E,,,,,,B,,,6,1,7.29,5.52
STU1931,Female,17,Private,Temburong,7772,Masters Degree,Engineering,Business,Micronet International College,0,Medium,Arts,1,Arts,96.72,14,C,U,U,U,B,C,A,A,D,A,B,U,,,,,,,,,7,0,7.7,2.38
STU1932,Female,16,Private,Belait,3585,Degree,Education,IT,Universiti Brunei Darussalam,0,Low,Arts,0,Science,97.87,9,B,C,E,D,E,A,A,C,E,U,U,B,,,,U,,,,,6,0,2.8,5.94
STU1933,Male,19,International,Tutong,9858,Degree,IT,Engineering,International Graduate Studies College,0,Low,Sports,0,Humanities,96.81,13,B,C,A,C,B,D,U,D,A,D,E,D,,,,,,,,,6,0,4.2,5.19
STU1934,Male,20,International,Temburong,5164,Diploma,IT,IT,Politeknik Brunei,1,High,Debate,0,Business,76.88,14,B,C,A,E,C,A,U,B,U,U,A,E,,,E,,,,D,,7,0,7.59,2.41
STU1935,Female,18,International,Temburong,7762,Postgraduate,Health Sciences,Health Sciences,Universiti Brunei Darussalam,1,Low,Sports,1,Science,75.89,16,B,B,U,U,B,B,D,D,D,B,E,A,,,,,,,,,6,0,8.57,6.02
STU1936,Male,16,Public,Temburong,3397,Masters Degree,IT,Business,Micronet International College,1,Medium,Arts,0,Business,99.08,18,U,E,E,A,D,E,E,D,E,C,D,U,,,B,,,C,,D,2,2,5.01,3.47
STU1937,Male,17,Public,Belait,6586,Masters Degree,Business,Engineering,Universiti Brunei Darussalam,0,Low,None,0,Arts,88.4,13,B,B,U,E,B,B,C,B,B,E,D,C,,,,,,,,C,8,1,8.2,2.94
STU1938,Male,20,International,Belait,9255,Diploma,Engineering,Engineering,Politeknik Brunei,0,Low,Sports,0,Business,77.54,7,A,C,E,E,A,C,C,U,U,A,D,B,,,,,,E,D,,7,0,5.7,8.63
STU1939,Female,19,Private,Brunei-Muara,5606,Masters Degree,Business,Engineering,Universiti Brunei Darussalam,0,Medium,Sports,1,Technology,86.9,15,A,U,C,C,E,A,A,A,D,B,C,U,,,,,,,,,8,0,3.24,8.06
STU1940,Male,16,International,Temburong,6473,Degree,Engineering,Education,Micronet International College,1,Medium,None,1,Technology,77.36,12,E,E,A,B,D,C,E,D,U,E,E,E,,,,,,,,,3,0,3.62,3.01
STU1941,Male,16,Private,Tutong,2171,Diploma,Engineering,Engineering,International Graduate Studies College,1,High,Arts,0,Arts,77.18,13,A,E,D,E,D,B,A,U,U,D,D,B,,,,,,C,,,4,1,3.42,8.54
STU1942,Male,16,Private,Temburong,5958,Diploma,Engineering,Education,International Graduate Studies College,1,Low,None,1,Arts,91.21,14,D,B,C,A,C,C,E,E,C,U,E,U,,,E,,,,,,6,0,5.38,6.99
STU1943,Male,19,Public,Belait,3973,Diploma,Engineering,Engineering,Universiti Brunei Darussalam,1,Medium,Arts,1,Arts,92.66,10,B,C,B,C,B,B,U,D,B,C,D,U,,,U,,U,,,D,8,0,3.73,5.57
STU1944,Female,19,Public,Tutong,2497,Degree,IT,Education,International Graduate Studies College,0,High,Sports,0,Science,77.94,7,U,D,D,C,D,B,C,A,D,B,C,D,,,,,,,,,6,0,2.73,2.93
STU1945,Male,18,Private,Brunei-Muara,5891,Postgraduate,Business,Business,Universiti Brunei Darussalam,1,Low,None,1,Science,81.47,9,U,B,B,C,D,D,A,U,B,C,C,E,,,,,,,,,7,0,2.72,2.54
STU1946,Female,19,Private,Temburong,6928,Masters Degree,IT,Health Sciences,Micronet International College,1,Low,Arts,1,Business,95.11,10,A,U,C,C,E,C,E,B,B,D,U,A,E,C,,,,,E,,7,1,4.29,2.96
STU1947,Male,20,Private,Brunei-Muara,4849,Diploma,Business,Business,Universiti Brunei Darussalam,0,Medium,None,0,Technology,95.63,7,B,E,U,C,E,A,C,U,B,A,E,U,,,,,,,,,6,0,5.42,3.14
STU1948,Male,17,International,Tutong,9095,Masters Degree,Health Sciences,IT,Micronet International College,0,High,Arts,0,Business,88.48,9,C,D,C,B,E,E,E,U,B,A,B,C,,E,D,U,,,,,7,0,7.7,2.86
STU1949,Female,20,Private,Tutong,2068,Postgraduate,IT,IT,International Graduate Studies College,1,High,Science Fair,0,Humanities,87.28,7,U,B,D,U,D,A,E,E,U,D,U,B,,U,,,,,,,3,0,3.93,2.18
STU1950,Female,18,International,Belait,8222,Diploma,Engineering,Engineering,International Graduate Studies College,0,High,Arts,0,Technology,80.55,17,U,B,U,U,U,E,C,A,B,A,E,E,,,B,,,,C,,5,2,2.95,3.43
STU1951,Female,19,Public,Brunei-Muara,3235,Masters Degree,Engineering,Health Sciences,Politeknik Brunei,1,Medium,Arts,1,Arts,86.07,8,A,A,D,A,U,U,A,U,B,U,E,B,,,,,,,,,6,0,6.16,6.56
STU1952,Female,18,International,Tutong,4692,Diploma,Business,Engineering,Micronet International College,0,Medium,Sports,0,Arts,96.63,15,C,E,A,U,D,B,U,D,U,A,A,E,,,,,,,,,5,0,7.47,6.71
STU1953,Female,19,Public,Brunei-Muara,2173,Masters Degree,Business,Health Sciences,Politeknik Brunei,1,Medium,Arts,0,Humanities,78.88,5,U,C,E,C,U,U,E,E,A,U,C,U,,,,,,,,,4,0,4.57,6.84
STU1954,Male,18,Private,Tutong,9062,Degree,IT,Health Sciences,Politeknik Brunei,1,High,Science Fair,0,Science,91.9,7,E,E,B,D,C,C,E,U,A,B,E,A,,,,,,,,,6,0,6.61,3.06
STU1955,Female,17,Private,Brunei-Muara,5956,Diploma,Education,Health Sciences,Micronet International College,1,Medium,Sports,1,Humanities,76.07,15,B,C,A,C,D,D,A,B,A,E,E,A,,,,,,,,,8,0,3.32,3.97
STU1956,Female,16,Public,Belait,6964,Postgraduate,Business,Business,Universiti Brunei Darussalam,1,High,Debate,1,Business,96.51,13,A,E,E,U,E,U,C,E,C,E,A,D,,,A,A,,,U,,4,2,3.88,7.85
STU1957,Female,16,Private,Belait,2562,Diploma,Business,Engineering,Politeknik Brunei,1,Low,Sports,1,Technology,90.8,17,A,B,C,B,A,U,C,E,A,B,E,C,,,,,,,,,9,0,2.54,2.5
STU1958,Female,17,Private,Tutong,5303,Degree,Education,Business,Politeknik Brunei,0,Medium,Debate,1,Arts,88.17,13,B,A,C,U,E,U,D,C,E,E,A,A,,,,,,,,,6,0,4.02,5.01
STU1959,Male,19,Private,Brunei-Muara,7127,Masters Degree,Health Sciences,Engineering,Politeknik Brunei,1,Medium,None,0,Humanities,82.32,16,A,E,B,U,A,D,B,C,E,A,A,A,,,,,,,,,8,0,8.88,6.11
STU1960,Female,16,Public,Temburong,3436,Degree,Education,Business,Micronet International College,0,Low,None,1,Technology,77.77,12,E,C,C,D,B,B,D,B,E,C,U,D,,C,,,C,C,,,6,3,8.87,3.07
STU1961,Male,18,Private,Brunei-Muara,2281,Degree,Health Sciences,Education,Micronet International College,1,Low,Sports,0,Business,81.97,16,E,U,E,U,A,D,D,B,A,D,A,D,,,,,,,,,4,0,4.41,8.7
STU1962,Male,18,Public,Brunei-Muara,4194,Postgraduate,Health Sciences,Health Sciences,Politeknik Brunei,1,High,Arts,1,Science,86.8,16,E,E,B,A,D,E,C,A,E,C,E,D,,,,,,,,,5,0,4.1,4.74
STU1963,Male,19,Public,Brunei-Muara,5969,Diploma,Health Sciences,Business,Micronet International College,0,Low,None,0,Science,92.69,13,U,D,U,C,D,U,U,U,A,A,D,B,,,,,,,,,4,0,6.96,3.83
STU1964,Male,16,Public,Brunei-Muara,3118,Diploma,Health Sciences,Engineering,Universiti Brunei Darussalam,1,Low,Sports,1,Business,76.14,10,E,D,A,D,C,C,U,D,C,A,E,E,,E,,,,C,,,5,1,2.98,3.14
STU1965,Male,16,Public,Temburong,5667,Postgraduate,Health Sciences,Education,Micronet International College,0,High,Sports,1,Arts,93.65,13,D,U,B,A,E,B,E,A,B,D,E,D,,,,,,,,,5,0,7.58,5.33
STU1966,Male,19,Public,Brunei-Muara,4282,Degree,Health Sciences,Health Sciences,Politeknik Brunei,1,Medium,Arts,1,Humanities,92.28,8,D,U,B,C,A,C,A,A,B,A,A,C,,,,,,,,,10,0,3.68,4.17
STU1967,Male,19,Private,Belait,5590,Postgraduate,Business,Health Sciences,Micronet International College,0,Low,Science Fair,1,Business,94.88,13,A,D,A,A,U,C,B,E,A,D,C,D,,D,,,,,,,7,0,3.31,3.98
STU1968,Male,20,Public,Brunei-Muara,4331,Diploma,IT,Business,Politeknik Brunei,0,Low,Arts,1,Science,82.06,7,B,C,D,D,A,B,D,A,D,U,A,B,U,,,,,,,,7,0,5.52,6.76
STU1969,Male,18,Public,Belait,8524,Degree,IT,Education,Universiti Brunei Darussalam,1,High,Science Fair,0,Arts,96.82,10,U,C,U,A,C,E,D,C,B,B,E,U,,,C,,D,,E,,6,1,5.97,3.38
STU1970,Male,16,Public,Temburong,9507,Masters Degree,Health Sciences,IT,Micronet International College,0,Medium,None,1,Technology,89.84,10,A,A,A,D,U,E,A,B,D,E,A,C,,,,,,,,,7,0,8.1,7.57
STU1971,Female,20,International,Belait,8449,Masters Degree,Health Sciences,Business,Politeknik Brunei,1,Medium,None,0,Science,92.1,9,C,D,B,B,D,U,C,U,C,D,U,D,,,,,,,,,5,0,3.22,7.03
STU1972,Female,18,Private,Tutong,7861,Diploma,Education,Health Sciences,Politeknik Brunei,1,Low,Science Fair,1,Arts,83.62,19,C,D,A,B,B,D,C,B,B,A,C,C,,,,,,,,,10,0,4.9,8.97
STU1973,Female,18,Public,Belait,4304,Degree,Business,Engineering,Politeknik Brunei,1,Medium,Arts,1,Arts,83.13,7,E,E,U,U,A,E,D,D,D,U,D,B,,,D,,,,,,2,0,4.65,4.29
STU1974,Female,16,Public,Tutong,3203,Degree,Health Sciences,Business,Politeknik Brunei,1,Low,Sports,1,Science,78.69,10,A,D,U,U,D,B,D,A,B,U,C,C,,,D,E,,,E,,6,0,7.46,8.01
STU1975,Female,20,Public,Temburong,7399,Postgraduate,Education,Education,Micronet International College,0,Low,Debate,0,Arts,82.36,7,E,C,D,U,C,C,D,E,C,U,A,B,,,,,,,,,6,0,7.37,4.62
STU1976,Female,19,Public,Belait,3339,Diploma,Health Sciences,Business,Universiti Brunei Darussalam,0,High,None,1,Arts,94.81,12,B,B,C,A,B,D,U,C,A,U,U,U,,,U,,D,,,C,7,1,3.95,5.65
STU1977,Male,17,Public,Temburong,6098,Degree,Business,Education,Politeknik Brunei,0,Low,None,1,Business,87.35,10,C,B,D,B,E,A,E,E,U,B,U,E,,,,A,,,,,5,1,2.89,6.27
STU1978,Male,17,Private,Temburong,2592,Degree,Education,Health Sciences,Micronet International College,0,High,Debate,1,Science,90.74,17,B,U,B,U,A,C,U,D,E,A,U,B,,,,,,,,,6,0,7.8,5.64
STU1979,Male,20,Public,Belait,1265,Degree,Business,Engineering,Universiti Brunei Darussalam,1,High,None,0,Science,84.83,5,A,B,U,A,U,E,U,D,A,E,C,E,,,,,E,,U,,5,0,7.74,2.31
STU1980,Male,17,Private,Tutong,7182,Postgraduate,Engineering,Education,International Graduate Studies College,1,Medium,None,0,Business,83.66,11,C,A,C,A,A,U,B,E,C,B,B,C,,,,,,,,,10,0,8.77,4.64
STU1981,Female,18,International,Brunei-Muara,9357,Degree,Business,Business,Politeknik Brunei,1,Low,None,0,Humanities,99.14,15,A,C,D,A,B,E,A,U,B,B,C,E,,,B,,,,,,8,1,5.53,6.32
STU1982,Female,16,International,Temburong,4786,Masters Degree,IT,Education,Universiti Brunei Darussalam,0,High,Debate,1,Science,96.4,11,D,D,C,E,U,U,U,A,E,A,U,E,,,,,,,,,3,0,7.33,4.75
STU1983,Female,20,International,Belait,2394,Postgraduate,Business,Health Sciences,Micronet International College,0,High,Sports,0,Arts,93.8,16,A,D,C,C,U,B,C,U,E,C,B,E,,,,,,,,,7,0,7.07,6.09
STU1984,Male,19,Private,Belait,6610,Postgraduate,Health Sciences,Education,Micronet International College,0,Low,None,1,Business,76.86,11,B,D,E,E,C,B,B,C,D,U,C,C,,,,,,,,,7,0,4.21,2.94
STU1985,Male,20,Public,Belait,4776,Masters Degree,Engineering,Health Sciences,Universiti Brunei Darussalam,0,Medium,Debate,1,Humanities,75.6,10,B,B,E,C,E,D,E,A,D,B,B,U,,,E,,,A,,,6,1,4.9,6.04
STU1986,Female,17,Private,Temburong,4004,Masters Degree,Education,IT,Universiti Brunei Darussalam,1,Medium,None,0,Business,96.02,5,B,D,B,C,D,U,D,C,U,A,D,B,,C,,,B,,,,6,2,5.28,5.84
STU1987,Female,16,Public,Belait,8137,Postgraduate,Business,Education,International Graduate Studies College,1,Low,Debate,1,Science,99.01,8,C,C,U,E,C,D,D,D,A,A,C,E,,,,,,,,,6,0,3.06,3.84
STU1988,Female,20,Public,Tutong,1813,Diploma,Business,Engineering,Universiti Brunei Darussalam,1,Medium,Sports,0,Arts,87.62,19,E,U,U,D,B,C,A,A,C,B,B,D,,,,,,,,,7,0,5.78,5.11
STU1989,Male,19,Public,Temburong,4446,Masters Degree,Health Sciences,Engineering,Politeknik Brunei,0,High,Debate,1,Technology,75.2,18,D,E,A,A,A,E,C,A,C,A,C,C,,,,,,,,,9,0,6.26,2.67
STU1990,Male,17,International,Brunei-Muara,4388,Postgraduate,IT,Education,Micronet International College,1,Low,Arts,1,Science,88.16,11,A,B,C,B,E,C,C,C,E,C,U,A,,,,,,,,,9,0,6.41,8.63
STU1991,Male,19,International,Brunei-Muara,8228,Degree,IT,Education,Universiti Brunei Darussalam,0,Medium,Science Fair,0,Humanities,77.07,9,U,D,A,U,E,B,U,B,U,U,E,A,,,,,,,,,4,0,6.69,7.62
STU1992,Male,18,Public,Tutong,6500,Degree,Business,Business,International Graduate Studies College,0,High,Science Fair,0,Arts,93.07,7,E,C,D,B,B,A,C,D,D,C,U,C,,,,,,,,,7,0,8.91,4.19
